start_time,role,duration_ms,operation,resource,is_error
0.003486034,Regular,37,Create,Deployment,false
0.002947776,Regular,38,Create,Deployment,false
0.041154132,Regular,29,Create,ConfigMap,false
0.003604747,Regular,30,Create,Deployment,false
0.034098448,Regular,24,Create,ConfigMap,false
0.05873978,Regular,51,Update,Deployment,false
0.110198819,Regular,86,Delete,ConfigMap,false
0.19661442,Regular,42,Delete,Deployment,false
0.239023502,Regular,51,Create,Deployment,false
0.290652299,Regular,40,Create,ConfigMap,false
0.331554529,Regular,35,Update,Deployment,false
0.366828056,Regular,27,Delete,ConfigMap,false
0.394739618,Regular,27,Delete,Deployment,false
0.422341908,Regular,31,Create,Deployment,false
0.454154317,Regular,37,Create,ConfigMap,false
0.491363703,Regular,29,Update,Deployment,false
0.52054061,Regular,25,Delete,ConfigMap,false
0.545823956,Regular,18,Delete,Deployment,false
0.564777267,Regular,26,Create,Deployment,false
0.591786858,Regular,30,Create,ConfigMap,false
0.622317192,Regular,34,Update,Deployment,false
0.657109607,Regular,14,Delete,ConfigMap,false
0.671557358,Regular,17,Delete,Deployment,false
0.689381972,Regular,28,Create,Deployment,false
0.718190786,Regular,24,Create,ConfigMap,false
0.742578589,Regular,23,Update,Deployment,false
0.765662151,Regular,13,Delete,ConfigMap,false
0.778730055,Regular,23,Delete,Deployment,false
0.802090481,Regular,23,Create,Deployment,false
0.825489077,Regular,17,Create,ConfigMap,false
0.842968102,Regular,28,Update,Deployment,false
0.871597745,Regular,17,Delete,ConfigMap,false
0.889272628,Regular,11,Delete,Deployment,false
0.901164018,Regular,26,Create,Deployment,false
0.928054546,Regular,17,Create,ConfigMap,false
0.945905965,Regular,28,Update,Deployment,false
0.974732755,Regular,12,Delete,ConfigMap,false
0.987408147,Regular,18,Delete,Deployment,false
0.003018835,Regular,37,Create,Deployment,false
0.040826217,Regular,30,Create,ConfigMap,false
0.071178051,Regular,49,Update,Deployment,false
0.120517952,Regular,76,Delete,ConfigMap,false
0.197100957,Regular,37,Delete,Deployment,false
0.23417721,Regular,56,Create,Deployment,false
0.290645735,Regular,46,Create,ConfigMap,false
0.337292404,Regular,29,Update,Deployment,false
0.367156716,Regular,14,Delete,ConfigMap,false
0.381211663,Regular,15,Delete,Deployment,false
0.39694679,Regular,35,Create,Deployment,false
0.432897723,Regular,28,Create,ConfigMap,false
0.461502649,Regular,31,Update,Deployment,false
0.492907836,Regular,18,Delete,ConfigMap,false
0.511027161,Regular,14,Delete,Deployment,false
0.525796002,Regular,22,Create,Deployment,false
0.547904964,Regular,16,Create,ConfigMap,false
0.564659175,Regular,26,Update,Deployment,false
0.591339578,Regular,30,Delete,ConfigMap,false
0.622116612,Regular,28,Delete,Deployment,false
0.65065761,Regular,29,Create,Deployment,false
0.679720776,Regular,22,Create,ConfigMap,false
0.702934532,Regular,32,Update,Deployment,false
0.735703402,Regular,18,Delete,ConfigMap,false
0.754106308,Regular,20,Delete,Deployment,false
0.774583658,Regular,35,Create,Deployment,false
0.810370496,Regular,24,Create,ConfigMap,false
0.834899802,Regular,26,Update,Deployment,false
0.861064934,Regular,18,Delete,ConfigMap,false
0.879575513,Regular,19,Delete,Deployment,false
0.899082724,Regular,28,Create,Deployment,false
0.92784067,Regular,17,Create,ConfigMap,false
0.945661249,Regular,29,Update,Deployment,false
0.975476543,Regular,10,Delete,ConfigMap,false
0.985736722,Regular,20,Delete,Deployment,false
0.003448517,Regular,37,Create,Deployment,false
0.041432978,Regular,28,Create,ConfigMap,false
0.069851238,Regular,46,Update,Deployment,false
0.116314774,Regular,81,Delete,ConfigMap,false
0.197514889,Regular,40,Delete,Deployment,false
0.238511267,Regular,51,Create,Deployment,false
0.289893807,Regular,41,Create,ConfigMap,false
0.331051061,Regular,35,Update,Deployment,false
0.366503264,Regular,14,Delete,ConfigMap,false
0.381453278,Regular,19,Delete,Deployment,false
0.401036622,Regular,32,Create,Deployment,false
0.43313762,Regular,27,Create,ConfigMap,false
0.460736501,Regular,32,Update,Deployment,false
0.493252179,Regular,28,Delete,ConfigMap,false
0.522099382,Regular,22,Delete,Deployment,false
0.544484192,Regular,27,Create,Deployment,false
0.571700758,Regular,26,Create,ConfigMap,false
0.59854027,Regular,39,Update,Deployment,false
0.638208811,Regular,26,Delete,ConfigMap,false
0.665242506,Regular,23,Delete,Deployment,false
0.688600628,Regular,14,Create,Deployment,false
0.703446367,Regular,13,Create,ConfigMap,false
0.717188775,Regular,29,Update,Deployment,false
0.746693757,Regular,18,Delete,ConfigMap,false
0.765676219,Regular,21,Delete,Deployment,false
0.787054154,Regular,29,Create,Deployment,false
0.816387477,Regular,22,Create,ConfigMap,false
0.838945248,Regular,19,Update,Deployment,false
0.859182382,Regular,18,Delete,ConfigMap,false
0.877824804,Regular,21,Delete,Deployment,false
0.8993288,Regular,18,Create,Deployment,false
0.917522317,Regular,28,Create,ConfigMap,false
0.946356185,Regular,28,Update,Deployment,false
0.975157888,Regular,12,Delete,ConfigMap,false
0.987404667,Regular,21,Delete,Deployment,false
0.003450022,Regular,37,Create,Deployment,false
0.040552159,Regular,30,Create,ConfigMap,false
0.070697531,Regular,46,Update,Deployment,false
0.117107234,Regular,80,Delete,ConfigMap,false
0.197739314,Regular,38,Delete,Deployment,false
0.236311902,Regular,55,Create,Deployment,false
0.291493774,Regular,39,Create,ConfigMap,false
0.331351674,Regular,33,Update,Deployment,false
0.364519507,Regular,18,Delete,ConfigMap,false
0.382811286,Regular,17,Delete,Deployment,false
0.40052417,Regular,35,Create,Deployment,false
0.435665572,Regular,37,Create,ConfigMap,false
0.47307689,Regular,34,Update,Deployment,false
0.507679579,Regular,22,Delete,ConfigMap,false
0.530396934,Regular,25,Delete,Deployment,false
0.555598159,Regular,33,Create,Deployment,false
0.589319651,Regular,32,Create,ConfigMap,false
0.622042287,Regular,30,Update,Deployment,false
0.652116119,Regular,19,Delete,ConfigMap,false
0.671243829,Regular,17,Delete,Deployment,false
0.68829858,Regular,19,Create,Deployment,false
0.707663796,Regular,17,Create,ConfigMap,false
0.72503433,Regular,36,Update,Deployment,false
0.761512456,Regular,22,Delete,ConfigMap,false
0.78383895,Regular,26,Delete,Deployment,false
0.810251728,Regular,31,Create,Deployment,false
0.842038651,Regular,19,Create,ConfigMap,false
0.861100362,Regular,22,Update,Deployment,false
0.884216759,Regular,17,Delete,ConfigMap,false
0.90154728,Regular,15,Delete,Deployment,false
0.917634249,Regular,28,Create,Deployment,false
0.94641074,Regular,25,Create,ConfigMap,false
0.972422868,Regular,19,Update,Deployment,false
0.99189297,Regular,28,Delete,ConfigMap,false
0.041235692,Regular,29,Create,ConfigMap,false
0.071249478,Regular,48,Update,Deployment,false
0.119516969,Regular,71,Delete,ConfigMap,false
0.191288367,Regular,46,Delete,Deployment,false
0.237891207,Regular,53,Create,Deployment,false
0.291099075,Regular,46,Create,ConfigMap,false
0.337594326,Regular,29,Update,Deployment,false
0.36692567,Regular,14,Delete,ConfigMap,false
0.381570023,Regular,19,Delete,Deployment,false
0.401093777,Regular,31,Create,Deployment,false
0.432506843,Regular,40,Create,ConfigMap,false
0.472850061,Regular,28,Update,Deployment,false
0.501585556,Regular,17,Delete,ConfigMap,false
0.519087758,Regular,26,Delete,Deployment,false
0.545197619,Regular,27,Create,Deployment,false
0.572764524,Regular,29,Create,ConfigMap,false
0.602255949,Regular,21,Update,Deployment,false
0.623981029,Regular,25,Delete,ConfigMap,false
0.649931867,Regular,20,Delete,Deployment,false
0.670028737,Regular,19,Create,Deployment,false
0.689412948,Regular,20,Create,ConfigMap,false
0.710330446,Regular,32,Update,Deployment,false
0.742388805,Regular,24,Delete,ConfigMap,false
0.767252663,Regular,15,Delete,Deployment,false
0.782323214,Regular,31,Create,Deployment,false
0.813644973,Regular,27,Create,ConfigMap,false
0.840979139,Regular,19,Update,Deployment,false
0.860602453,Regular,16,Delete,ConfigMap,false
0.877577746,Regular,20,Delete,Deployment,false
0.898402684,Regular,19,Create,Deployment,false
0.917587574,Regular,24,Create,ConfigMap,false
0.941900942,Regular,32,Update,Deployment,false
0.974387468,Regular,13,Delete,ConfigMap,false
0.988006873,Regular,40,Delete,Deployment,false
0.00276508,Regular,36,Create,Deployment,false
0.039647004,Regular,20,Create,ConfigMap,false
0.060182073,Regular,46,Update,Deployment,false
0.106760113,Regular,64,Delete,ConfigMap,false
0.170953176,Regular,37,Delete,Deployment,false
0.208959373,Regular,45,Create,Deployment,false
0.254803606,Regular,33,Create,ConfigMap,false
0.288234904,Regular,33,Update,Deployment,false
0.321749527,Regular,23,Delete,ConfigMap,false
0.345563011,Regular,36,Delete,Deployment,false
0.381833315,Regular,30,Create,Deployment,false
0.41221,Regular,33,Create,ConfigMap,false
0.445792739,Regular,25,Update,Deployment,false
0.471796581,Regular,26,Delete,ConfigMap,false
0.498555919,Regular,20,Delete,Deployment,false
0.519576382,Regular,25,Create,Deployment,false
0.545176201,Regular,14,Create,ConfigMap,false
0.559953972,Regular,24,Update,Deployment,false
0.584152559,Regular,22,Delete,ConfigMap,false
0.60708415,Regular,22,Delete,Deployment,false
0.629462728,Regular,33,Create,Deployment,false
0.662652717,Regular,18,Create,ConfigMap,false
0.681334773,Regular,22,Update,Deployment,false
0.703956542,Regular,15,Delete,ConfigMap,false
0.719780163,Regular,33,Delete,Deployment,false
0.753346913,Regular,40,Create,Deployment,false
0.793853711,Regular,21,Create,ConfigMap,false
0.815268497,Regular,25,Update,Deployment,false
0.840935186,Regular,10,Delete,ConfigMap,false
0.851375678,Regular,11,Delete,Deployment,false
0.863030794,Regular,33,Create,Deployment,false
0.896839665,Regular,19,Create,ConfigMap,false
0.91681865,Regular,21,Update,Deployment,false
0.938062676,Regular,15,Delete,ConfigMap,false
0.953802109,Regular,23,Delete,Deployment,false
0.977270438,Regular,17,Create,Deployment,false
0.994891197,Regular,45,Create,ConfigMap,false
0.003314659,Regular,37,Create,Deployment,false
0.04129489,Regular,30,Create,ConfigMap,false
0.071742568,Regular,38,Update,Deployment,false
0.110151439,Regular,87,Delete,ConfigMap,false
0.197330046,Regular,41,Delete,Deployment,false
0.238781062,Regular,51,Create,Deployment,false
0.289920735,Regular,47,Create,ConfigMap,false
0.337261306,Regular,36,Update,Deployment,false
0.374150554,Regular,24,Delete,ConfigMap,false
0.398777542,Regular,34,Delete,Deployment,false
0.433491912,Regular,19,Create,Deployment,false
0.453349579,Regular,37,Create,ConfigMap,false
0.491353012,Regular,26,Update,Deployment,false
0.517847658,Regular,14,Delete,ConfigMap,false
0.531920923,Regular,20,Delete,Deployment,false
0.552519556,Regular,33,Create,Deployment,false
0.586472582,Regular,31,Create,ConfigMap,false
0.617534875,Regular,32,Update,Deployment,false
0.64978299,Regular,22,Delete,ConfigMap,false
0.672007596,Regular,16,Delete,Deployment,false
0.688512865,Regular,20,Create,Deployment,false
0.709510563,Regular,34,Create,ConfigMap,false
0.744195314,Regular,28,Update,Deployment,false
0.77316138,Regular,20,Delete,ConfigMap,false
0.794145914,Regular,27,Delete,Deployment,false
0.821298683,Regular,21,Create,Deployment,false
0.842833195,Regular,21,Create,ConfigMap,false
0.864616557,Regular,25,Update,Deployment,false
0.889723651,Regular,11,Delete,ConfigMap,false
0.900941543,Regular,15,Delete,Deployment,false
0.916943306,Regular,22,Create,Deployment,false
0.939924262,Regular,17,Create,ConfigMap,false
0.957076512,Regular,31,Update,Deployment,false
0.988768587,Regular,13,Delete,ConfigMap,false
1.002584621,Regular,39,Delete,Deployment,false
0.002983062,Regular,37,Create,Deployment,false
0.040550244,Regular,30,Create,ConfigMap,false
0.07153506,Regular,47,Update,Deployment,false
0.118755352,Regular,76,Delete,ConfigMap,false
0.195010077,Regular,49,Delete,Deployment,false
0.244697177,Regular,44,Create,Deployment,false
0.288934408,Regular,41,Create,ConfigMap,false
0.330922409,Regular,36,Update,Deployment,false
0.367002279,Regular,28,Delete,ConfigMap,false
0.395138545,Regular,16,Delete,Deployment,false
0.412086301,Regular,35,Create,Deployment,false
0.447548702,Regular,24,Create,ConfigMap,false
0.472744836,Regular,37,Update,Deployment,false
0.510963314,Regular,20,Delete,ConfigMap,false
0.531333026,Regular,24,Delete,Deployment,false
0.556135059,Regular,35,Create,Deployment,false
0.591406742,Regular,34,Create,ConfigMap,false
0.625606307,Regular,27,Update,Deployment,false
0.652750745,Regular,19,Delete,ConfigMap,false
0.671987776,Regular,14,Delete,Deployment,false
0.686878485,Regular,23,Create,Deployment,false
0.710200454,Regular,30,Create,ConfigMap,false
0.740363972,Regular,35,Update,Deployment,false
0.776083415,Regular,19,Delete,ConfigMap,false
0.795446398,Regular,24,Delete,Deployment,false
0.819536405,Regular,22,Create,Deployment,false
0.842403035,Regular,22,Create,ConfigMap,false
0.864936605,Regular,22,Update,Deployment,false
0.887058865,Regular,14,Delete,ConfigMap,false
0.90190929,Regular,15,Delete,Deployment,false
0.917494079,Regular,37,Create,Deployment,false
0.9555718,Regular,25,Create,ConfigMap,false
0.981590955,Regular,24,Update,Deployment,false
1.006092084,Regular,35,Delete,ConfigMap,false
0.003716469,Regular,37,Create,Deployment,false
0.041249004,Regular,30,Create,ConfigMap,false
0.071593459,Regular,44,Update,Deployment,false
0.116179071,Regular,80,Delete,ConfigMap,false
0.196941545,Regular,41,Delete,Deployment,false
0.238653364,Regular,50,Create,Deployment,false
0.289635068,Regular,31,Create,ConfigMap,false
0.32121327,Regular,25,Update,Deployment,false
0.34700472,Regular,23,Delete,ConfigMap,false
0.370056104,Regular,22,Delete,Deployment,false
0.392952733,Regular,39,Create,Deployment,false
0.432372878,Regular,20,Create,ConfigMap,false
0.453188342,Regular,39,Update,Deployment,false
0.492264724,Regular,18,Delete,ConfigMap,false
0.510796186,Regular,22,Delete,Deployment,false
0.532992414,Regular,25,Create,Deployment,false
0.558248385,Regular,33,Create,ConfigMap,false
0.591476397,Regular,35,Update,Deployment,false
0.626899244,Regular,23,Delete,ConfigMap,false
0.650216607,Regular,19,Delete,Deployment,false
0.669274541,Regular,19,Create,Deployment,false
0.688544619,Regular,17,Create,ConfigMap,false
0.70558149,Regular,37,Update,Deployment,false
0.742879557,Regular,23,Delete,ConfigMap,false
0.766304595,Regular,22,Delete,Deployment,false
0.788566325,Regular,20,Create,Deployment,false
0.809178505,Regular,26,Create,ConfigMap,false
0.836169774,Regular,23,Update,Deployment,false
0.860149645,Regular,17,Delete,ConfigMap,false
0.877651572,Regular,21,Delete,Deployment,false
0.899067452,Regular,29,Create,Deployment,false
0.928328513,Regular,15,Create,ConfigMap,false
0.944182656,Regular,24,Update,Deployment,false
0.968841283,Regular,12,Delete,ConfigMap,false
0.981094766,Regular,14,Delete,Deployment,false
0.995142779,Regular,48,Create,Deployment,false
1.043335434,Regular,27,Create,ConfigMap,false
0.071025798,Regular,40,Update,Deployment,false
0.111144481,Regular,60,Delete,ConfigMap,false
0.171976115,Regular,48,Delete,Deployment,false
0.220616953,Regular,48,Create,Deployment,false
0.268780185,Regular,22,Create,ConfigMap,false
0.291751036,Regular,37,Update,Deployment,false
0.329276261,Regular,19,Delete,ConfigMap,false
0.348455588,Regular,24,Delete,Deployment,false
0.373184174,Regular,22,Create,Deployment,false
0.395539282,Regular,24,Create,ConfigMap,false
0.419604533,Regular,34,Update,Deployment,false
0.454023199,Regular,24,Delete,ConfigMap,false
0.478809828,Regular,20,Delete,Deployment,false
0.499449127,Regular,22,Create,Deployment,false
0.521776621,Regular,21,Create,ConfigMap,false
0.543156159,Regular,29,Update,Deployment,false
0.572225796,Regular,27,Delete,ConfigMap,false
0.59966884,Regular,26,Delete,Deployment,false
0.626502004,Regular,38,Create,Deployment,false
0.665438726,Regular,22,Create,ConfigMap,false
0.688520331,Regular,27,Update,Deployment,false
0.716278023,Regular,25,Delete,ConfigMap,false
0.742049481,Regular,21,Delete,Deployment,false
0.763111543,Regular,32,Create,Deployment,false
0.796012651,Regular,25,Create,ConfigMap,false
0.821742237,Regular,25,Update,Deployment,false
