start_time,role,duration_ms,operation,resource,is_error
0.000570067,Regular,23,Create,Deployment,false
0.024107761,Regular,11,Create,ConfigMap,false
0.041254217,Regular,9,Update,Deployment,false
0.061090008,Regular,8,Delete,ConfigMap,false
0.080900621,Regular,63,Delete,Deployment,false
0.143997814,Regular,15,Create,Deployment,false
0.159381421,Regular,83,Create,ConfigMap,false
0.242862853,Regular,14,Update,Deployment,false
0.257666974,Regular,7,Delete,ConfigMap,false
0.265626028,Regular,75,Delete,Deployment,false
0.341094298,Regular,16,Create,Deployment,false
0.358040739,Regular,12,Create,ConfigMap,false
0.37039226,Regular,69,Update,Deployment,false
0.440267171,Regular,7,Delete,ConfigMap,false
0.447924125,Regular,7,Delete,Deployment,false
0.455416866,Regular,11,Create,Deployment,false
0.467292533,Regular,66,Create,ConfigMap,false
0.534092684,Regular,20,Update,Deployment,false
0.554796851,Regular,84,Delete,ConfigMap,false
0.638982881,Regular,99,Delete,Deployment,false
0.738585702,Regular,21,Create,Deployment,false
0.760097684,Regular,16,Create,ConfigMap,false
0.77702114,Regular,21,Update,Deployment,false
0.798410631,Regular,40,Delete,ConfigMap,false
0.839271584,Regular,10,Delete,Deployment,false
0.849832762,Regular,19,Create,Deployment,false
0.868922269,Regular,18,Create,ConfigMap,false
0.887565394,Regular,21,Update,Deployment,false
0.908831207,Regular,10,Delete,ConfigMap,false
0.919428051,Regular,15,Delete,Deployment,false
0.935117365,Regular,18,Create,Deployment,false
0.95344005,Regular,15,Create,ConfigMap,false
0.968538174,Regular,64,Update,Deployment,false
1.03317867,Regular,11,Delete,ConfigMap,false
1.044442076,Regular,8,Delete,Deployment,false
1.05279938,Regular,12,Create,Deployment,false
1.065051861,Regular,8,Create,ConfigMap,false
1.07385382,Regular,9,Update,Deployment,false
1.083682976,Regular,5,Delete,ConfigMap,false
1.089029786,Regular,44,Delete,Deployment,false
1.133557952,Regular,14,Create,Deployment,false
1.147638757,Regular,12,Create,ConfigMap,false
1.159822294,Regular,15,Update,Deployment,false
1.174896747,Regular,9,Delete,ConfigMap,false
1.184691574,Regular,10,Delete,Deployment,false
1.195332487,Regular,20,Create,Deployment,false
1.216187932,Regular,26,Create,ConfigMap,false
1.24275693,Regular,19,Update,Deployment,false
1.262253697,Regular,9,Delete,ConfigMap,false
1.27219299,Regular,10,Delete,Deployment,false
1.282565787,Regular,48,Create,Deployment,false
1.330878714,Regular,16,Create,ConfigMap,false
1.3470001200000001,Regular,21,Update,Deployment,false
1.368626204,Regular,10,Delete,ConfigMap,false
1.379359711,Regular,11,Delete,Deployment,false
1.390784343,Regular,21,Create,Deployment,false
1.412787529,Regular,26,Create,ConfigMap,false
1.4396858080000001,Regular,22,Update,Deployment,false
1.461844899,Regular,11,Delete,ConfigMap,false
1.4732304379999999,Regular,10,Delete,Deployment,false
1.4840255500000001,Regular,20,Create,Deployment,false
1.5047498240000001,Regular,14,Create,ConfigMap,false
1.5197595179999999,Regular,20,Update,Deployment,false
1.5406511219999999,Regular,10,Delete,ConfigMap,false
1.550728593,Regular,12,Delete,Deployment,false
1.562785156,Regular,20,Create,Deployment,false
1.583014998,Regular,19,Create,ConfigMap,false
1.602711709,Regular,20,Update,Deployment,false
1.6230715089999999,Regular,17,Delete,ConfigMap,false
1.640891999,Regular,11,Delete,Deployment,false
1.6529180380000001,Regular,21,Create,Deployment,false
1.6740799769999999,Regular,19,Create,ConfigMap,false
1.693513908,Regular,22,Update,Deployment,false
1.7158330739999998,Regular,10,Delete,ConfigMap,false
1.7263844210000001,Regular,11,Delete,Deployment,false
1.737938675,Regular,19,Create,Deployment,false
1.7574563890000001,Regular,17,Create,ConfigMap,false
1.7749649079999998,Regular,20,Update,Deployment,false
1.795704206,Regular,11,Delete,ConfigMap,false
1.806751589,Regular,10,Delete,Deployment,false
1.8177286609999999,Regular,21,Create,Deployment,false
1.838931236,Regular,18,Create,ConfigMap,false
1.8571933010000001,Regular,20,Update,Deployment,false
1.8781154249999998,Regular,11,Delete,ConfigMap,false
1.8897530919999999,Regular,10,Delete,Deployment,false
1.900736163,Regular,17,Create,Deployment,false
1.918261871,Regular,13,Create,ConfigMap,false
1.931564045,Regular,17,Update,Deployment,false
1.9492897500000002,Regular,10,Delete,ConfigMap,false
1.959602149,Regular,8,Delete,Deployment,false
1.9682598439999999,Regular,15,Create,Deployment,false
1.983936868,Regular,16,Create,ConfigMap,false
2.00033475,Regular,16,Update,Deployment,false
2.016452334,Regular,9,Delete,ConfigMap,false
2.026157468,Regular,12,Delete,Deployment,false
2.038960612,Regular,20,Create,Deployment,false
2.059010986,Regular,18,Create,ConfigMap,false
2.077444937,Regular,21,Update,Deployment,false
2.098599558,Regular,6,Delete,ConfigMap,false
2.105222363,Regular,5,Delete,Deployment,false
2.110415043,Regular,10,Create,Deployment,false
2.121147056,Regular,9,Create,ConfigMap,false
2.1304128,Regular,12,Update,Deployment,false
2.14270547,Regular,5,Delete,ConfigMap,false
2.148535819,Regular,8,Delete,Deployment,false
2.157115947,Regular,12,Create,Deployment,false
2.170091521,Regular,74,Create,ConfigMap,false
2.244538158,Regular,24,Update,Deployment,false
2.268760586,Regular,61,Delete,ConfigMap,false
2.33069837,Regular,11,Delete,Deployment,false
2.342119989,Regular,13,Create,Deployment,false
2.355611665,Regular,19,Create,ConfigMap,false
2.374921847,Regular,22,Update,Deployment,false
2.397095934,Regular,10,Delete,ConfigMap,false
2.407564333,Regular,9,Delete,Deployment,false
2.416782537,Regular,19,Create,Deployment,false
2.4361824309999998,Regular,17,Create,ConfigMap,false
2.453663515,Regular,21,Update,Deployment,false
2.475615244,Regular,12,Delete,ConfigMap,false
2.488372296,Regular,11,Delete,Deployment,false
2.4994564280000002,Regular,20,Create,Deployment,false
2.519950528,Regular,18,Create,ConfigMap,false
2.538048502,Regular,22,Update,Deployment,false
2.560692129,Regular,11,Delete,ConfigMap,false
2.572246165,Regular,11,Delete,Deployment,false
2.583421347,Regular,20,Create,Deployment,false
2.603801097,Regular,17,Create,ConfigMap,false
2.6213843199999998,Regular,22,Update,Deployment,false
2.643544539,Regular,12,Delete,ConfigMap,false
2.655934218,Regular,13,Delete,Deployment,false
2.669303891,Regular,18,Create,Deployment,false
2.687821235,Regular,16,Create,ConfigMap,false
2.704783032,Regular,21,Update,Deployment,false
2.726132486,Regular,10,Delete,ConfigMap,false
2.73709473,Regular,10,Delete,Deployment,false
2.747740522,Regular,19,Create,Deployment,false
2.767689281,Regular,16,Create,ConfigMap,false
2.783785475,Regular,21,Update,Deployment,false
2.805131034,Regular,10,Delete,ConfigMap,false
2.815415638,Regular,9,Delete,Deployment,false
2.825457508,Regular,19,Create,Deployment,false
2.845311149,Regular,16,Create,ConfigMap,false
2.8623265079999998,Regular,20,Update,Deployment,false
2.883306672,Regular,10,Delete,ConfigMap,false
2.894171473,Regular,11,Delete,Deployment,false
2.905389508,Regular,19,Create,Deployment,false
2.9248614120000003,Regular,18,Create,ConfigMap,false
2.9429377629999998,Regular,22,Update,Deployment,false
2.965261657,Regular,10,Delete,ConfigMap,false
2.980961396,Regular,10,Delete,Deployment,false
3.001491295,Regular,20,Create,Deployment,false
3.021939626,Regular,17,Create,ConfigMap,false
3.040898392,Regular,20,Update,Deployment,false
3.061363754,Regular,10,Delete,ConfigMap,false
3.081289718,Regular,10,Delete,Deployment,false
3.1009483270000002,Regular,22,Create,Deployment,false
3.123399924,Regular,14,Create,ConfigMap,false
3.140882194,Regular,16,Update,Deployment,false
3.161204797,Regular,7,Delete,ConfigMap,false
3.181021512,Regular,9,Delete,Deployment,false
3.201328416,Regular,44,Create,Deployment,false
3.245508877,Regular,15,Create,ConfigMap,false
3.261129742,Regular,15,Update,Deployment,false
3.276716071,Regular,9,Delete,ConfigMap,false
3.285814137,Regular,9,Delete,Deployment,false
3.301521929,Regular,31,Create,Deployment,false
3.333249333,Regular,16,Create,ConfigMap,false
3.350217778,Regular,18,Update,Deployment,false
3.368963737,Regular,11,Delete,ConfigMap,false
3.381349197,Regular,10,Delete,Deployment,false
3.400814494,Regular,18,Create,Deployment,false
3.421432454,Regular,23,Create,ConfigMap,false
3.444471207,Regular,21,Update,Deployment,false
3.465586062,Regular,10,Delete,ConfigMap,false
3.481109921,Regular,9,Delete,Deployment,false
3.5012705889999998,Regular,14,Create,Deployment,false
3.520930487,Regular,16,Create,ConfigMap,false
3.54163885,Regular,19,Update,Deployment,false
3.561335466,Regular,8,Delete,ConfigMap,false
3.581409859,Regular,10,Delete,Deployment,false
3.601593263,Regular,18,Create,Deployment,false
3.620714901,Regular,15,Create,ConfigMap,false
3.641434867,Regular,19,Update,Deployment,false
3.66118636,Regular,10,Delete,ConfigMap,false
3.6810288460000002,Regular,8,Delete,Deployment,false
3.701231638,Regular,16,Create,Deployment,false
3.720963347,Regular,18,Create,ConfigMap,false
3.741117335,Regular,20,Update,Deployment,false
3.762229854,Regular,11,Delete,ConfigMap,false
3.781101713,Regular,10,Delete,Deployment,false
3.801515872,Regular,21,Create,Deployment,false
3.822906861,Regular,17,Create,ConfigMap,false
3.840646092,Regular,25,Update,Deployment,false
3.866423863,Regular,11,Delete,ConfigMap,false
3.881389334,Regular,11,Delete,Deployment,false
3.901233169,Regular,19,Create,Deployment,false
3.921042888,Regular,18,Create,ConfigMap,false
3.941419243,Regular,20,Update,Deployment,false
3.962287376,Regular,10,Delete,ConfigMap,false
3.981186239,Regular,10,Delete,Deployment,false
4.001154195,Regular,19,Create,Deployment,false
4.021544106,Regular,16,Create,ConfigMap,false
4.041695213,Regular,21,Update,Deployment,false
4.063148939,Regular,11,Delete,ConfigMap,false
4.08173797,Regular,12,Delete,Deployment,false
4.100836661,Regular,21,Create,Deployment,false
4.122343816,Regular,20,Create,ConfigMap,false
4.142438742,Regular,14,Update,Deployment,false
4.161118972,Regular,6,Delete,ConfigMap,false
4.181181339,Regular,5,Delete,Deployment,false
4.200749638,Regular,12,Create,Deployment,false
4.221345694,Regular,9,Create,ConfigMap,false
4.241579736,Regular,21,Update,Deployment,false
4.262881212,Regular,8,Delete,ConfigMap,false
4.280657306,Regular,8,Delete,Deployment,false
4.301590545,Regular,47,Create,Deployment,false
4.349529677,Regular,15,Create,ConfigMap,false
4.365187281,Regular,83,Update,Deployment,false
4.448875048,Regular,10,Delete,ConfigMap,false
4.459564728,Regular,10,Delete,Deployment,false
4.470081919,Regular,63,Create,Deployment,false
4.533437571,Regular,17,Create,ConfigMap,false
4.5514665149999995,Regular,23,Update,Deployment,false
4.575132519,Regular,9,Delete,ConfigMap,false
4.584423331,Regular,8,Delete,Deployment,false
4.592999003,Regular,16,Create,Deployment,false
4.6096042310000005,Regular,40,Create,ConfigMap,false
4.6501717209999995,Regular,18,Update,Deployment,false
4.66912401,Regular,9,Delete,ConfigMap,false
4.67884721,Regular,10,Delete,Deployment,false
4.689061379,Regular,18,Create,Deployment,false
4.7075427130000005,Regular,16,Create,ConfigMap,false
4.72412825,Regular,19,Update,Deployment,false
4.743957615,Regular,11,Delete,ConfigMap,false
4.755030902,Regular,10,Delete,Deployment,false
4.765570782,Regular,20,Create,Deployment,false
4.785720488,Regular,19,Create,ConfigMap,false
4.805014718,Regular,20,Update,Deployment,false
4.825969774,Regular,10,Delete,ConfigMap,false
4.836429418,Regular,11,Delete,Deployment,false
4.847621323,Regular,20,Create,Deployment,false
4.867948042,Regular,17,Create,ConfigMap,false
4.885581481,Regular,22,Update,Deployment,false
4.907897784,Regular,10,Delete,ConfigMap,false
4.918508288,Regular,11,Delete,Deployment,false
4.929923604,Regular,20,Create,Deployment,false
4.949976134,Regular,19,Create,ConfigMap,false
4.969070142,Regular,21,Update,Deployment,false
4.990179171,Regular,10,Delete,ConfigMap,false
5.000833535,Regular,11,Delete,Deployment,false
5.012234226,Regular,21,Create,Deployment,false
5.034171986,Regular,18,Create,ConfigMap,false
5.052386571,Regular,21,Update,Deployment,false
5.073795394,Regular,11,Delete,ConfigMap,false
5.084936295,Regular,10,Delete,Deployment,false
5.100776569,Regular,19,Create,Deployment,false
5.121919453,Regular,18,Create,ConfigMap,false
5.141425047,Regular,20,Update,Deployment,false
5.162362038,Regular,10,Delete,ConfigMap,false
5.18131852,Regular,6,Delete,Deployment,false
5.201414313,Regular,39,Create,Deployment,false
5.240976686,Regular,14,Create,ConfigMap,false
5.255376031,Regular,16,Update,Deployment,false
5.27221132,Regular,10,Delete,ConfigMap,false
5.282723626,Regular,9,Delete,Deployment,false
5.301050356,Regular,17,Create,Deployment,false
5.321633229,Regular,21,Create,ConfigMap,false
5.343014566,Regular,19,Update,Deployment,false
5.3620764770000005,Regular,10,Delete,ConfigMap,false
5.381269108,Regular,11,Delete,Deployment,false
5.401143069,Regular,17,Create,Deployment,false
5.420697998,Regular,14,Create,ConfigMap,false
5.441651665,Regular,16,Update,Deployment,false
5.4622072280000005,Regular,8,Delete,ConfigMap,false
5.4809087850000004,Regular,10,Delete,Deployment,false
5.501529119,Regular,19,Create,Deployment,false
5.521211889,Regular,16,Create,ConfigMap,false
5.541617216,Regular,30,Update,Deployment,false
5.572334272,Regular,69,Delete,ConfigMap,false
5.642218348,Regular,10,Delete,Deployment,false
5.652927861,Regular,19,Create,Deployment,false
5.672037094,Regular,17,Create,ConfigMap,false
5.689323247,Regular,22,Update,Deployment,false
5.711803848,Regular,10,Delete,ConfigMap,false
5.722686848,Regular,12,Delete,Deployment,false
5.7347991270000005,Regular,20,Create,Deployment,false
5.755060069,Regular,19,Create,ConfigMap,false
