start_time,role,duration_ms,operation,resource,is_error
0.002829648,Regular,33,Create,Deployment,false
0.002522738,Regular,40,Create,Deployment,false
0.002514212,Regular,40,Create,Deployment,false
0.043117731,Regular,14,Create,ConfigMap,false
0.00264567,Regular,35,Create,Deployment,false
0.038154662,Regular,15,Create,ConfigMap,false
0.053406975,Regular,19,Update,Deployment,false
0.072908998,Regular,7,Delete,ConfigMap,false
0.081308231,Regular,5,Delete,Deployment,false
0.101807249,Regular,12,Create,Deployment,false
0.121416044,Regular,9,Create,ConfigMap,false
0.141441617,Regular,13,Update,Deployment,false
0.162136144,Regular,9,Delete,ConfigMap,false
0.181372435,Regular,8,Delete,Deployment,false
0.201947116,Regular,10,Create,Deployment,false
0.221574246,Regular,10,Create,ConfigMap,false
0.241862094,Regular,13,Update,Deployment,false
0.261798379,Regular,8,Delete,ConfigMap,false
0.282150749,Regular,5,Delete,Deployment,false
0.301837312,Regular,11,Create,Deployment,false
0.321852926,Regular,10,Create,ConfigMap,false
0.341446051,Regular,13,Update,Deployment,false
0.36141623,Regular,6,Delete,ConfigMap,false
0.381384414,Regular,6,Delete,Deployment,false
0.401330256,Regular,10,Create,Deployment,false
0.421941566,Regular,8,Create,ConfigMap,false
0.442312472,Regular,24,Update,Deployment,false
0.46646825,Regular,6,Delete,ConfigMap,false
0.481759125,Regular,7,Delete,Deployment,false
0.501474762,Regular,10,Create,Deployment,false
0.521741751,Regular,8,Create,ConfigMap,false
0.541612281,Regular,13,Update,Deployment,false
0.561374176,Regular,5,Delete,ConfigMap,false
0.581917888,Regular,5,Delete,Deployment,false
0.601618147,Regular,11,Create,Deployment,false
0.621765369,Regular,10,Create,ConfigMap,false
0.642187933,Regular,14,Update,Deployment,false
0.661813169,Regular,4,Delete,ConfigMap,false
0.682072053,Regular,6,Delete,Deployment,false
0.702229735,Regular,11,Create,Deployment,false
0.722218228,Regular,9,Create,ConfigMap,false
0.742114206,Regular,14,Update,Deployment,false
0.761723763,Regular,6,Delete,ConfigMap,false
0.781787338,Regular,5,Delete,Deployment,false
0.801898552,Regular,11,Create,Deployment,false
0.821992334,Regular,9,Create,ConfigMap,false
0.84179719,Regular,17,Update,Deployment,false
0.861499201,Regular,5,Delete,ConfigMap,false
0.882061919,Regular,6,Delete,Deployment,false
0.90226052,Regular,11,Create,Deployment,false
0.921562746,Regular,9,Create,ConfigMap,false
0.941496615,Regular,14,Update,Deployment,false
0.961692901,Regular,5,Delete,ConfigMap,false
0.981950823,Regular,6,Delete,Deployment,false
0.002308222,Regular,40,Create,Deployment,false
0.042937771,Regular,14,Create,ConfigMap,false
0.057636919,Regular,20,Update,Deployment,false
0.077879712,Regular,4,Delete,ConfigMap,false
0.082469666,Regular,7,Delete,Deployment,false
0.102064024,Regular,11,Create,Deployment,false
0.121512406,Regular,9,Create,ConfigMap,false
0.141698642,Regular,13,Update,Deployment,false
0.162174546,Regular,7,Delete,ConfigMap,false
0.181432278,Regular,5,Delete,Deployment,false
0.202142084,Regular,10,Create,Deployment,false
0.221547936,Regular,9,Create,ConfigMap,false
0.242000506,Regular,12,Update,Deployment,false
0.261897306,Regular,8,Delete,ConfigMap,false
0.282252071,Regular,7,Delete,Deployment,false
0.30186841,Regular,10,Create,Deployment,false
