start_time,role,duration_ms,operation,resource,is_error
0.002191672,Regular,31,Create,Deployment,false
0.002136828,Regular,32,Create,Deployment,false
0.002101902,Regular,32,Create,Deployment,false
0.002091753,Regular,31,Create,Deployment,false
0.033884376,Regular,18,Create,ConfigMap,false
0.002129374,Regular,31,Create,Deployment,false
0.033899885,Regular,18,Create,ConfigMap,false
0.052494165,Regular,20,Update,Deployment,false
0.073412567,Regular,6,Delete,ConfigMap,false
0.081983886,Regular,7,Delete,Deployment,false
0.102401311,Regular,11,Create,Deployment,false
0.121420504,Regular,10,Create,ConfigMap,false
0.141841477,Regular,14,Update,Deployment,false
0.161740452,Regular,5,Delete,ConfigMap,false
0.181469447,Regular,6,Delete,Deployment,false
0.201937508,Regular,9,Create,Deployment,false
0.221384169,Regular,9,Create,ConfigMap,false
0.2423125,Regular,13,Update,Deployment,false
0.261407717,Regular,6,Delete,ConfigMap,false
0.281555724,Regular,5,Delete,Deployment,false
0.301725882,Regular,12,Create,Deployment,false
0.322184705,Regular,10,Create,ConfigMap,false
0.342235318,Regular,10,Update,Deployment,false
0.362064652,Regular,6,Delete,ConfigMap,false
0.381611212,Regular,5,Delete,Deployment,false
0.401688344,Regular,9,Create,Deployment,false
0.42139707,Regular,6,Create,ConfigMap,false
0.442406735,Regular,13,Update,Deployment,false
0.462118898,Regular,5,Delete,ConfigMap,false
0.481364038,Regular,7,Delete,Deployment,false
0.501531722,Regular,11,Create,Deployment,false
0.522092168,Regular,15,Create,ConfigMap,false
0.542037181,Regular,13,Update,Deployment,false
0.562010667,Regular,6,Delete,ConfigMap,false
0.582139567,Regular,8,Delete,Deployment,false
0.601488624,Regular,11,Create,Deployment,false
0.622247795,Regular,6,Create,ConfigMap,false
0.641727358,Regular,13,Update,Deployment,false
0.662065304,Regular,6,Delete,ConfigMap,false
0.681918984,Regular,5,Delete,Deployment,false
0.701356277,Regular,9,Create,Deployment,false
0.721579116,Regular,13,Create,ConfigMap,false
0.741640458,Regular,12,Update,Deployment,false
0.761527862,Regular,7,Delete,ConfigMap,false
0.781515094,Regular,5,Delete,Deployment,false
0.801777878,Regular,10,Create,Deployment,false
0.822240338,Regular,8,Create,ConfigMap,false
0.841873562,Regular,11,Update,Deployment,false
0.861660987,Regular,7,Delete,ConfigMap,false
0.881661665,Regular,6,Delete,Deployment,false
0.901414324,Regular,9,Create,Deployment,false
0.922168817,Regular,10,Create,ConfigMap,false
0.941269524,Regular,13,Update,Deployment,false
0.961546514,Regular,5,Delete,ConfigMap,false
0.981794549,Regular,5,Delete,Deployment,false
0.033889275,Regular,19,Create,ConfigMap,false
0.053146007,Regular,19,Update,Deployment,false
0.072699219,Regular,7,Delete,ConfigMap,false
0.081985208,Regular,7,Delete,Deployment,false
0.102389599,Regular,11,Create,Deployment,false
0.121423009,Regular,9,Create,ConfigMap,false
0.141778407,Regular,12,Update,Deployment,false
0.161616668,Regular,4,Delete,ConfigMap,false
0.181409634,Regular,5,Delete,Deployment,false
0.201851656,Regular,11,Create,Deployment,false
0.221351718,Regular,8,Create,ConfigMap,false
0.242228642,Regular,12,Update,Deployment,false
0.261420281,Regular,5,Delete,ConfigMap,false
0.281672785,Regular,5,Delete,Deployment,false
0.301951939,Regular,10,Create,Deployment,false
0.322238888,Regular,10,Create,ConfigMap,false
0.342118507,Regular,12,Update,Deployment,false
0.36200037,Regular,6,Delete,ConfigMap,false
0.381540238,Regular,5,Delete,Deployment,false
0.401764749,Regular,11,Create,Deployment,false
0.421284427,Regular,9,Create,ConfigMap,false
0.442332685,Regular,11,Update,Deployment,false
0.462081527,Regular,5,Delete,ConfigMap,false
0.481598712,Regular,7,Delete,Deployment,false
0.50167345,Regular,10,Create,Deployment,false
0.522128767,Regular,15,Create,ConfigMap,false
0.542120197,Regular,13,Update,Deployment,false
0.562199474,Regular,6,Delete,ConfigMap,false
0.581923419,Regular,8,Delete,Deployment,false
0.601456914,Regular,10,Create,Deployment,false
0.622203652,Regular,9,Create,ConfigMap,false
0.641648539,Regular,14,Update,Deployment,false
0.661973991,Regular,6,Delete,ConfigMap,false
0.682090027,Regular,5,Delete,Deployment,false
0.701436469,Regular,9,Create,Deployment,false
0.721691869,Regular,12,Create,ConfigMap,false
0.741566097,Regular,13,Update,Deployment,false
0.761301624,Regular,4,Delete,ConfigMap,false
0.781406068,Regular,8,Delete,Deployment,false
0.801734436,Regular,11,Create,Deployment,false
0.82220422,Regular,9,Create,ConfigMap,false
0.842074672,Regular,13,Update,Deployment,false
0.861777106,Regular,6,Delete,ConfigMap,false
0.881755973,Regular,6,Delete,Deployment,false
0.901553587,Regular,11,Create,Deployment,false
0.922082624,Regular,6,Create,ConfigMap,false
0.941282638,Regular,14,Update,Deployment,false
0.961685186,Regular,5,Delete,ConfigMap,false
0.98186904,Regular,4,Delete,Deployment,false
0.002441323,Regular,32,Create,Deployment,false
0.034573848,Regular,16,Create,ConfigMap,false
0.051279189,Regular,14,Update,Deployment,false
0.066261784,Regular,10,Delete,ConfigMap,false
0.081912831,Regular,7,Delete,Deployment,false
0.102299759,Regular,10,Create,Deployment,false
0.12133335,Regular,7,Create,ConfigMap,false
0.141859721,Regular,14,Update,Deployment,false
0.161731896,Regular,5,Delete,ConfigMap,false
0.181480257,Regular,6,Delete,Deployment,false
0.202006238,Regular,12,Create,Deployment,false
0.221337621,Regular,9,Create,ConfigMap,false
0.242200869,Regular,12,Update,Deployment,false
0.261310984,Regular,5,Delete,ConfigMap,false
0.281568117,Regular,5,Delete,Deployment,false
0.301848473,Regular,11,Create,Deployment,false
0.322125614,Regular,9,Create,ConfigMap,false
0.342293508,Regular,12,Update,Deployment,false
0.361954484,Regular,5,Delete,ConfigMap,false
0.381546489,Regular,5,Delete,Deployment,false
0.401791209,Regular,11,Create,Deployment,false
0.421254671,Regular,9,Create,ConfigMap,false
0.442343105,Regular,12,Update,Deployment,false
0.462004782,Regular,5,Delete,ConfigMap,false
0.481553306,Regular,7,Delete,Deployment,false
0.501643603,Regular,10,Create,Deployment,false
0.522308346,Regular,15,Create,ConfigMap,false
0.542277986,Regular,11,Update,Deployment,false
0.562215684,Regular,7,Delete,ConfigMap,false
0.58179721,Regular,5,Delete,Deployment,false
0.601518731,Regular,10,Create,Deployment,false
0.622140633,Regular,9,Create,ConfigMap,false
0.64163287,Regular,14,Update,Deployment,false
0.662134344,Regular,6,Delete,ConfigMap,false
0.681875432,Regular,4,Delete,Deployment,false
0.701472757,Regular,11,Create,Deployment,false
0.721664196,Regular,12,Create,ConfigMap,false
0.741696574,Regular,11,Update,Deployment,false
0.761449523,Regular,7,Delete,ConfigMap,false
0.781386371,Regular,8,Delete,Deployment,false
0.801682357,Regular,11,Create,Deployment,false
0.822277037,Regular,9,Create,ConfigMap,false
0.841902126,Regular,13,Update,Deployment,false
0.861634617,Regular,6,Delete,ConfigMap,false
0.881737558,Regular,5,Delete,Deployment,false
0.901507189,Regular,11,Create,Deployment,false
0.922023612,Regular,10,Create,ConfigMap,false
0.941404228,Regular,13,Update,Deployment,false
0.961423171,Regular,8,Delete,ConfigMap,false
0.981766106,Regular,6,Delete,Deployment,false
0.002439921,Regular,31,Create,Deployment,false
0.034118859,Regular,17,Create,ConfigMap,false
0.052118315,Regular,19,Update,Deployment,false
0.071239531,Regular,6,Delete,ConfigMap,false
0.081963327,Regular,7,Delete,Deployment,false
0.102308365,Regular,10,Create,Deployment,false
0.121370209,Regular,7,Create,ConfigMap,false
0.141738131,Regular,14,Update,Deployment,false
0.161699325,Regular,5,Delete,ConfigMap,false
0.181467463,Regular,6,Delete,Deployment,false
0.201889858,Regular,10,Create,Deployment,false
0.221418013,Regular,9,Create,ConfigMap,false
0.242265852,Regular,13,Update,Deployment,false
0.261370046,Regular,5,Delete,ConfigMap,false
0.281701469,Regular,5,Delete,Deployment,false
0.301905341,Regular,12,Create,Deployment,false
0.322211236,Regular,10,Create,ConfigMap,false
0.342137764,Regular,13,Update,Deployment,false
0.361979842,Regular,6,Delete,ConfigMap,false
0.381493199,Regular,4,Delete,Deployment,false
0.401662435,Regular,8,Create,Deployment,false
0.421383034,Regular,9,Create,ConfigMap,false
0.442248887,Regular,13,Update,Deployment,false
0.462245788,Regular,6,Delete,ConfigMap,false
0.48146578,Regular,7,Delete,Deployment,false
0.501668901,Regular,11,Create,Deployment,false
0.522205752,Regular,16,Create,ConfigMap,false
0.542004349,Regular,13,Update,Deployment,false
0.562166341,Regular,7,Delete,ConfigMap,false
0.581831866,Regular,6,Delete,Deployment,false
0.601429763,Regular,11,Create,Deployment,false
0.622114153,Regular,10,Create,ConfigMap,false
0.641730975,Regular,11,Update,Deployment,false
0.661977468,Regular,6,Delete,ConfigMap,false
0.68209165,Regular,5,Delete,Deployment,false
0.70141598,Regular,9,Create,Deployment,false
0.721636935,Regular,13,Create,ConfigMap,false
0.74157803,Regular,11,Update,Deployment,false
0.761290573,Regular,5,Delete,ConfigMap,false
0.781475479,Regular,5,Delete,Deployment,false
0.801748793,Regular,11,Create,Deployment,false
0.82212479,Regular,9,Create,ConfigMap,false
0.841994641,Regular,12,Update,Deployment,false
0.861754914,Regular,3,Delete,ConfigMap,false
0.88173861,Regular,5,Delete,Deployment,false
0.901426317,Regular,10,Create,Deployment,false
0.921960072,Regular,9,Create,ConfigMap,false
0.941469552,Regular,13,Update,Deployment,false
0.961608781,Regular,8,Delete,ConfigMap,false
0.981888828,Regular,3,Delete,Deployment,false
0.00243439,Regular,32,Create,Deployment,false
0.034641877,Regular,14,Create,ConfigMap,false
0.049376193,Regular,18,Update,Deployment,false
0.067785132,Regular,9,Delete,ConfigMap,false
0.081906109,Regular,6,Delete,Deployment,false
0.102320749,Regular,9,Create,Deployment,false
0.121307631,Regular,10,Create,ConfigMap,false
0.141850013,Regular,14,Update,Deployment,false
0.161585339,Regular,5,Delete,ConfigMap,false
0.181529981,Regular,6,Delete,Deployment,false
0.201986821,Regular,12,Create,Deployment,false
