start_time,role,duration_ms,operation,resource,is_error
0.002677564,Regular,22,Create,Deployment,false
0.002433992,Regular,23,Create,Deployment,false
0.0024122,Regular,23,Create,Deployment,false
0.002398234,Regular,23,Create,Deployment,false
0.002335815,Regular,23,Create,Deployment,false
0.02591624,Regular,15,Create,ConfigMap,false
0.043936827,Regular,13,Update,Deployment,false
0.063315003,Regular,7,Delete,ConfigMap,false
0.08326785,Regular,10,Delete,Deployment,false
0.102972695,Regular,20,Create,Deployment,false
0.123600383,Regular,16,Create,ConfigMap,false
0.142332221,Regular,8,Update,Deployment,false
0.162257005,Regular,4,Delete,ConfigMap,false
0.182308599,Regular,5,Delete,Deployment,false
0.202858038,Regular,6,Create,Deployment,false
0.222603711,Regular,5,Create,ConfigMap,false
0.242511352,Regular,10,Update,Deployment,false
0.262548749,Regular,2,Delete,ConfigMap,false
0.283094652,Regular,5,Delete,Deployment,false
0.302284469,Regular,11,Create,Deployment,false
0.322325353,Regular,8,Create,ConfigMap,false
0.342801694,Regular,10,Update,Deployment,false
0.362958758,Regular,12,Delete,ConfigMap,false
0.383084062,Regular,5,Delete,Deployment,false
0.40272676,Regular,7,Create,Deployment,false
0.422404544,Regular,5,Create,ConfigMap,false
0.442996675,Regular,7,Update,Deployment,false
0.462123032,Regular,6,Delete,ConfigMap,false
0.48257213,Regular,4,Delete,Deployment,false
0.502653501,Regular,4,Create,Deployment,false
0.522284176,Regular,3,Create,ConfigMap,false
0.542782578,Regular,5,Update,Deployment,false
0.562960522,Regular,4,Delete,ConfigMap,false
0.58209217,Regular,2,Delete,Deployment,false
0.6029051,Regular,7,Create,Deployment,false
0.622023061,Regular,5,Create,ConfigMap,false
0.643269303,Regular,6,Update,Deployment,false
0.662146758,Regular,3,Delete,ConfigMap,false
0.68241866,Regular,5,Delete,Deployment,false
0.702402426,Regular,6,Create,Deployment,false
0.722584417,Regular,4,Create,ConfigMap,false
0.742623808,Regular,6,Update,Deployment,false
0.762297906,Regular,4,Delete,ConfigMap,false
0.782926094,Regular,6,Delete,Deployment,false
0.802964263,Regular,10,Create,Deployment,false
0.822191532,Regular,8,Create,ConfigMap,false
0.842847534,Regular,6,Update,Deployment,false
0.862855956,Regular,4,Delete,ConfigMap,false
0.882349831,Regular,6,Delete,Deployment,false
0.902797176,Regular,9,Create,Deployment,false
0.922529905,Regular,6,Create,ConfigMap,false
0.942928408,Regular,8,Update,Deployment,false
0.962114889,Regular,4,Delete,ConfigMap,false
0.982215997,Regular,3,Delete,Deployment,false
0.002672825,Regular,23,Create,Deployment,false
0.026257498,Regular,14,Create,ConfigMap,false
0.042770844,Regular,14,Update,Deployment,false
0.063205034,Regular,8,Delete,ConfigMap,false
0.083268832,Regular,7,Delete,Deployment,false
0.103144802,Regular,20,Create,Deployment,false
0.123565477,Regular,16,Create,ConfigMap,false
0.142250366,Regular,9,Update,Deployment,false
0.162273746,Regular,3,Delete,ConfigMap,false
0.18240392,Regular,3,Delete,Deployment,false
0.20295906,Regular,6,Create,Deployment,false
0.222759858,Regular,5,Create,ConfigMap,false
0.242470615,Regular,11,Update,Deployment,false
0.262615306,Regular,5,Delete,ConfigMap,false
0.283044537,Regular,5,Delete,Deployment,false
0.302436077,Regular,11,Create,Deployment,false
0.322305465,Regular,8,Create,ConfigMap,false
0.342777849,Regular,10,Update,Deployment,false
0.36308631,Regular,10,Delete,ConfigMap,false
0.382949597,Regular,8,Delete,Deployment,false
0.402803375,Regular,6,Create,Deployment,false
0.422467644,Regular,6,Create,ConfigMap,false
0.44291023,Regular,7,Update,Deployment,false
0.462096702,Regular,5,Delete,ConfigMap,false
0.482543045,Regular,2,Delete,Deployment,false
0.502741488,Regular,6,Create,Deployment,false
0.522305086,Regular,5,Create,ConfigMap,false
0.542805622,Regular,5,Update,Deployment,false
0.563028031,Regular,4,Delete,ConfigMap,false
0.582044239,Regular,4,Delete,Deployment,false
0.602812133,Regular,6,Create,Deployment,false
0.621998995,Regular,5,Create,ConfigMap,false
0.643169924,Regular,6,Update,Deployment,false
0.662243652,Regular,3,Delete,ConfigMap,false
0.682445762,Regular,5,Delete,Deployment,false
0.702324478,Regular,6,Create,Deployment,false
0.722655592,Regular,4,Create,ConfigMap,false
0.742533577,Regular,6,Update,Deployment,false
0.762385241,Regular,4,Delete,ConfigMap,false
0.782899554,Regular,6,Delete,Deployment,false
0.802929497,Regular,10,Create,Deployment,false
0.822055464,Regular,6,Create,ConfigMap,false
0.842833507,Regular,10,Update,Deployment,false
0.862911832,Regular,4,Delete,ConfigMap,false
0.882306238,Regular,4,Delete,Deployment,false
0.903005582,Regular,9,Create,Deployment,false
0.92246391,Regular,6,Create,ConfigMap,false
0.942872832,Regular,8,Update,Deployment,false
0.962224948,Regular,4,Delete,ConfigMap,false
0.982314064,Regular,3,Delete,Deployment,false
0.002674539,Regular,20,Create,Deployment,false
0.023479243,Regular,8,Create,ConfigMap,false
0.043445675,Regular,13,Update,Deployment,false
0.063374436,Regular,8,Delete,ConfigMap,false
0.08319978,Regular,7,Delete,Deployment,false
0.103070301,Regular,20,Create,Deployment,false
0.123680635,Regular,16,Create,ConfigMap,false
0.14258945,Regular,7,Update,Deployment,false
0.162300347,Regular,4,Delete,ConfigMap,false
0.182368853,Regular,5,Delete,Deployment,false
0.202868488,Regular,6,Create,Deployment,false
0.222622617,Regular,5,Create,ConfigMap,false
0.24245225,Regular,11,Update,Deployment,false
0.262564659,Regular,3,Delete,ConfigMap,false
0.283063943,Regular,5,Delete,Deployment,false
0.302185992,Regular,11,Create,Deployment,false
0.322428589,Regular,8,Create,ConfigMap,false
0.342705471,Regular,10,Update,Deployment,false
0.363309975,Regular,14,Delete,ConfigMap,false
0.382584884,Regular,6,Delete,Deployment,false
0.402693176,Regular,7,Create,Deployment,false
0.422432477,Regular,6,Create,ConfigMap,false
0.44295238,Regular,6,Update,Deployment,false
0.462166294,Regular,6,Delete,ConfigMap,false
0.482559647,Regular,4,Delete,Deployment,false
0.502671265,Regular,6,Create,Deployment,false
0.52235992,Regular,5,Create,ConfigMap,false
0.542748414,Regular,6,Update,Deployment,false
0.562950413,Regular,4,Delete,ConfigMap,false
0.582127026,Regular,5,Delete,Deployment,false
0.602796604,Regular,5,Create,Deployment,false
0.622012511,Regular,5,Create,ConfigMap,false
0.643212205,Regular,5,Update,Deployment,false
0.662154443,Regular,2,Delete,ConfigMap,false
0.682475588,Regular,5,Delete,Deployment,false
0.702302656,Regular,5,Create,Deployment,false
0.722596099,Regular,4,Create,ConfigMap,false
0.742550289,Regular,6,Update,Deployment,false
0.762306081,Regular,4,Delete,ConfigMap,false
0.782841183,Regular,6,Delete,Deployment,false
0.80291535,Regular,10,Create,Deployment,false
0.821981844,Regular,8,Create,ConfigMap,false
0.842920091,Regular,10,Update,Deployment,false
0.86291602,Regular,4,Delete,ConfigMap,false
0.882220275,Regular,6,Delete,Deployment,false
0.902835149,Regular,8,Create,Deployment,false
0.922373498,Regular,6,Create,ConfigMap,false
0.942910944,Regular,8,Update,Deployment,false
0.962126982,Regular,4,Delete,ConfigMap,false
0.982166844,Regular,6,Delete,Deployment,false
0.002672545,Regular,23,Create,Deployment,false
0.025950535,Regular,15,Create,ConfigMap,false
0.043127791,Regular,14,Update,Deployment,false
0.063221826,Regular,7,Delete,ConfigMap,false
0.083043634,Regular,10,Delete,Deployment,false
0.102917541,Regular,20,Create,Deployment,false
0.123462822,Regular,16,Create,ConfigMap,false
0.142164052,Regular,9,Update,Deployment,false
0.162170039,Regular,4,Delete,ConfigMap,false
0.182342032,Regular,5,Delete,Deployment,false
0.202902232,Regular,6,Create,Deployment,false
0.222747845,Regular,5,Create,ConfigMap,false
0.242495752,Regular,10,Update,Deployment,false
0.262641305,Regular,3,Delete,ConfigMap,false
0.283209129,Regular,5,Delete,Deployment,false
0.302392855,Regular,8,Create,Deployment,false
0.3223872,Regular,7,Create,ConfigMap,false
0.342803918,Regular,9,Update,Deployment,false
0.363225054,Regular,10,Delete,ConfigMap,false
0.383015943,Regular,4,Delete,Deployment,false
0.402658019,Regular,7,Create,Deployment,false
0.42252867,Regular,6,Create,ConfigMap,false
0.442898448,Regular,7,Update,Deployment,false
0.462154802,Regular,6,Delete,ConfigMap,false
0.48264585,Regular,4,Delete,Deployment,false
0.502616581,Regular,6,Create,Deployment,false
0.522258868,Regular,4,Create,ConfigMap,false
0.542827183,Regular,5,Update,Deployment,false
0.562984378,Regular,4,Delete,ConfigMap,false
0.582130533,Regular,4,Delete,Deployment,false
0.602826671,Regular,6,Create,Deployment,false
0.622078877,Regular,5,Create,ConfigMap,false
0.643236361,Regular,6,Update,Deployment,false
0.662227912,Regular,3,Delete,ConfigMap,false
0.682403962,Regular,5,Delete,Deployment,false
0.70236782,Regular,6,Create,Deployment,false
0.722644892,Regular,4,Create,ConfigMap,false
0.742523348,Regular,5,Update,Deployment,false
0.762345837,Regular,4,Delete,ConfigMap,false
0.782928359,Regular,6,Delete,Deployment,false
0.802947291,Regular,10,Create,Deployment,false
0.821927941,Regular,8,Create,ConfigMap,false
0.842828327,Regular,9,Update,Deployment,false
0.86280055,Regular,4,Delete,ConfigMap,false
0.882635683,Regular,5,Delete,Deployment,false
0.902765426,Regular,7,Create,Deployment,false
0.922498505,Regular,5,Create,ConfigMap,false
0.942980727,Regular,8,Update,Deployment,false
0.962103367,Regular,4,Delete,ConfigMap,false
0.982151675,Regular,6,Delete,Deployment,false
0.026059813,Regular,13,Create,ConfigMap,false
0.043650905,Regular,14,Update,Deployment,false
0.063317588,Regular,6,Delete,ConfigMap,false
0.082808017,Regular,7,Delete,Deployment,false
0.103142688,Regular,20,Create,Deployment,false
0.123781958,Regular,17,Create,ConfigMap,false
0.142303396,Regular,8,Update,Deployment,false
0.162155362,Regular,4,Delete,ConfigMap,false
0.182409981,Regular,5,Delete,Deployment,false
0.202973888,Regular,6,Create,Deployment,false
0.222644499,Regular,5,Create,ConfigMap,false
0.24247845,Regular,10,Update,Deployment,false
0.262594115,Regular,3,Delete,ConfigMap,false
0.283055006,Regular,3,Delete,Deployment,false
0.30243771,Regular,8,Create,Deployment,false
0.322442696,Regular,7,Create,ConfigMap,false
0.342744806,Regular,10,Update,Deployment,false
0.363524933,Regular,15,Delete,ConfigMap,false
0.382752102,Regular,5,Delete,Deployment,false
0.402709627,Regular,7,Create,Deployment,false
0.422423781,Regular,6,Create,ConfigMap,false
0.442984772,Regular,6,Update,Deployment,false
0.46217982,Regular,6,Delete,ConfigMap,false
0.482630491,Regular,4,Delete,Deployment,false
0.502691644,Regular,6,Create,Deployment,false
0.522229292,Regular,5,Create,ConfigMap,false
0.542762841,Regular,5,Update,Deployment,false
0.563042298,Regular,4,Delete,ConfigMap,false
0.5820766,Regular,4,Delete,Deployment,false
0.602892165,Regular,7,Create,Deployment,false
0.622050613,Regular,5,Create,ConfigMap,false
0.643113537,Regular,6,Update,Deployment,false
0.66220028,Regular,3,Delete,ConfigMap,false
0.682431435,Regular,5,Delete,Deployment,false
0.702313837,Regular,6,Create,Deployment,false
0.722637047,Regular,4,Create,ConfigMap,false
0.742579925,Regular,5,Update,Deployment,false
0.762385291,Regular,4,Delete,ConfigMap,false
0.782870188,Regular,6,Delete,Deployment,false
0.802871887,Regular,10,Create,Deployment,false
0.82216955,Regular,7,Create,ConfigMap,false
0.842959306,Regular,10,Update,Deployment,false
0.862840126,Regular,4,Delete,ConfigMap,false
0.882272945,Regular,6,Delete,Deployment,false
0.902889632,Regular,8,Create,Deployment,false
0.922418273,Regular,6,Create,ConfigMap,false
0.943015653,Regular,8,Update,Deployment,false
0.962172578,Regular,4,Delete,ConfigMap,false
0.982203524,Regular,6,Delete,Deployment,false
0.002362626,Regular,23,Create,Deployment,false
0.026043672,Regular,15,Create,ConfigMap,false
0.043719775,Regular,13,Update,Deployment,false
0.063015855,Regular,3,Delete,ConfigMap,false
0.083026542,Regular,10,Delete,Deployment,false
0.102992483,Regular,20,Create,Deployment,false
0.123930861,Regular,18,Create,ConfigMap,false
0.142028995,Regular,7,Update,Deployment,false
0.162306919,Regular,4,Delete,ConfigMap,false
0.182327354,Regular,5,Delete,Deployment,false
0.202986442,Regular,6,Create,Deployment,false
0.222722827,Regular,5,Create,ConfigMap,false
0.242427222,Regular,9,Update,Deployment,false
0.262606158,Regular,5,Delete,ConfigMap,false
0.283132754,Regular,5,Delete,Deployment,false
0.302339323,Regular,11,Create,Deployment,false
0.322418169,Regular,8,Create,ConfigMap,false
0.342666587,Regular,10,Update,Deployment,false
0.363110987,Regular,15,Delete,ConfigMap,false
0.382505984,Regular,6,Delete,Deployment,false
0.402622091,Regular,7,Create,Deployment,false
0.422540933,Regular,6,Create,ConfigMap,false
0.442919959,Regular,7,Update,Deployment,false
0.462108384,Regular,5,Delete,ConfigMap,false
0.482644708,Regular,4,Delete,Deployment,false
0.502666326,Regular,6,Create,Deployment,false
0.522314834,Regular,5,Create,ConfigMap,false
0.542792678,Regular,5,Update,Deployment,false
0.563019104,Regular,4,Delete,ConfigMap,false
0.582105716,Regular,4,Delete,Deployment,false
0.602834225,Regular,6,Create,Deployment,false
0.622076773,Regular,5,Create,ConfigMap,false
0.64315206,Regular,6,Update,Deployment,false
0.662173469,Regular,3,Delete,ConfigMap,false
0.682366632,Regular,5,Delete,Deployment,false
0.70228341,Regular,6,Create,Deployment,false
0.722571933,Regular,4,Create,ConfigMap,false
0.74260912,Regular,6,Update,Deployment,false
0.762333714,Regular,4,Delete,ConfigMap,false
0.782823129,Regular,6,Delete,Deployment,false
0.802887908,Regular,9,Create,Deployment,false
0.821945495,Regular,7,Create,ConfigMap,false
0.842909411,Regular,10,Update,Deployment,false
0.862776785,Regular,4,Delete,ConfigMap,false
0.882386089,Regular,6,Delete,Deployment,false
0.902885865,Regular,8,Create,Deployment,false
0.922352077,Regular,7,Create,ConfigMap,false
0.943059286,Regular,8,Update,Deployment,false
0.962160345,Regular,4,Delete,ConfigMap,false
0.982161243,Regular,6,Delete,Deployment,false
0.026059231,Regular,14,Create,ConfigMap,false
0.043864801,Regular,13,Update,Deployment,false
0.063224,Regular,8,Delete,ConfigMap,false
0.082961097,Regular,8,Delete,Deployment,false
0.103028782,Regular,20,Create,Deployment,false
0.123565477,Regular,12,Create,ConfigMap,false
0.142125428,Regular,9,Update,Deployment,false
0.162206388,Regular,4,Delete,ConfigMap,false
0.182353454,Regular,5,Delete,Deployment,false
0.202939813,Regular,6,Create,Deployment,false
0.222562783,Regular,5,Create,ConfigMap,false
0.242392286,Regular,11,Update,Deployment,false
0.262536245,Regular,3,Delete,ConfigMap,false
0.283106053,Regular,5,Delete,Deployment,false
0.302344363,Regular,11,Create,Deployment,false
0.322302089,Regular,8,Create,ConfigMap,false
0.34265722,Regular,10,Update,Deployment,false
0.362934973,Regular,6,Delete,ConfigMap,false
0.382831533,Regular,5,Delete,Deployment,false
0.402675633,Regular,7,Create,Deployment,false
0.422505055,Regular,6,Create,ConfigMap,false
0.442984862,Regular,7,Update,Deployment,false
0.462082004,Regular,6,Delete,ConfigMap,false
0.482531904,Regular,4,Delete,Deployment,false
0.502720489,Regular,6,Create,Deployment,false
0.52232838,Regular,5,Create,ConfigMap,false
0.542721062,Regular,4,Update,Deployment,false
0.562996921,Regular,4,Delete,ConfigMap,false
0.582141844,Regular,4,Delete,Deployment,false
0.602776475,Regular,8,Create,Deployment,false
0.621988525,Regular,5,Create,ConfigMap,false
0.643181677,Regular,6,Update,Deployment,false
0.662215198,Regular,3,Delete,ConfigMap,false
0.682389305,Regular,5,Delete,Deployment,false
0.702275985,Regular,6,Create,Deployment,false
0.722558378,Regular,4,Create,ConfigMap,false
0.742643005,Regular,6,Update,Deployment,false
0.762283137,Regular,4,Delete,ConfigMap,false
0.782811106,Regular,6,Delete,Deployment,false
0.802897957,Regular,10,Create,Deployment,false
0.822260934,Regular,6,Create,ConfigMap,false
0.842969144,Regular,10,Update,Deployment,false
0.862820699,Regular,3,Delete,ConfigMap,false
0.882434732,Regular,6,Delete,Deployment,false
0.90300451,Regular,9,Create,Deployment,false
0.922494077,Regular,6,Create,ConfigMap,false
0.942864306,Regular,8,Update,Deployment,false
0.962260606,Regular,4,Delete,ConfigMap,false
0.982313663,Regular,6,Delete,Deployment,false
1.002555187,Regular,5,Create,Deployment,false
0.002321949,Regular,23,Create,Deployment,false
0.02581645,Regular,13,Create,ConfigMap,false
0.043742679,Regular,13,Update,Deployment,false
0.063307499,Regular,8,Delete,ConfigMap,false
0.083349765,Regular,9,Delete,Deployment,false
0.102926347,Regular,20,Create,Deployment,false
0.123894962,Regular,16,Create,ConfigMap,false
0.142245677,Regular,8,Update,Deployment,false
0.162239221,Regular,4,Delete,ConfigMap,false
0.182292037,Regular,5,Delete,Deployment,false
0.202979649,Regular,6,Create,Deployment,false
0.222667602,Regular,5,Create,ConfigMap,false
0.242406864,Regular,11,Update,Deployment,false
0.262578696,Regular,4,Delete,ConfigMap,false
0.283207726,Regular,5,Delete,Deployment,false
0.302159542,Regular,9,Create,Deployment,false
0.322472102,Regular,8,Create,ConfigMap,false
0.34268886,Regular,9,Update,Deployment,false
0.363419824,Regular,14,Delete,ConfigMap,false
0.382752883,Regular,8,Delete,Deployment,false
0.402637771,Regular,5,Create,Deployment,false
0.422453106,Regular,6,Create,ConfigMap,false
0.442935939,Regular,7,Update,Deployment,false
0.462197734,Regular,6,Delete,ConfigMap,false
0.482603049,Regular,4,Delete,Deployment,false
0.502635898,Regular,5,Create,Deployment,false
0.522272995,Regular,5,Create,ConfigMap,false
0.542731642,Regular,5,Update,Deployment,false
0.563031227,Regular,4,Delete,ConfigMap,false
0.582112579,Regular,4,Delete,Deployment,false
0.602781886,Regular,6,Create,Deployment,false
0.622066633,Regular,5,Create,ConfigMap,false
