start_time,role,duration_ms,operation,resource,is_error
0.002174279,Regular,65,Create,Deployment,true
0.002145936,Regular,65,Create,Deployment,true
0.002466181,Regular,65,Create,Deployment,true
0.002495356,Regular,65,Create,Deployment,true
0.068210089,Regular,54,Create,ConfigMap,true
0.123013671,Regular,4,Update,Deployment,true
0.127035042,Regular,5,Delete,ConfigMap,true
0.132404659,Regular,2,Delete,Deployment,true
0.134749942,Regular,54,Create,Deployment,true
0.188839996,Regular,52,Create,ConfigMap,true
0.241280101,Regular,4,Update,Deployment,true
0.245513702,Regular,8,Delete,ConfigMap,true
0.253844386,Regular,2,Delete,Deployment,true
0.256684454,Regular,54,Create,Deployment,true
0.311209841,Regular,55,Create,ConfigMap,true
0.366740126,Regular,2,Update,Deployment,true
0.369418799,Regular,7,Delete,ConfigMap,true
0.376500753,Regular,3,Delete,Deployment,true
0.379987402,Regular,54,Create,Deployment,true
0.434483453,Regular,52,Create,ConfigMap,true
0.486928338,Regular,1,Update,Deployment,true
0.488697842,Regular,1,Delete,ConfigMap,true
0.490413956,Regular,2,Delete,Deployment,true
0.492519465,Regular,53,Create,Deployment,true
0.54619755,Regular,52,Create,ConfigMap,true
0.598382444,Regular,1,Update,Deployment,true
0.600021852,Regular,1,Delete,ConfigMap,true
0.601962028,Regular,4,Delete,Deployment,true
0.605976315,Regular,53,Create,Deployment,true
0.659036152,Regular,53,Create,ConfigMap,true
0.712461059,Regular,1,Update,Deployment,true
0.714183895,Regular,1,Delete,ConfigMap,true
0.7160648,Regular,1,Delete,Deployment,true
0.717832851,Regular,52,Create,Deployment,true
0.770626685,Regular,52,Create,ConfigMap,true
0.823536108,Regular,4,Update,Deployment,true
0.828527481,Regular,2,Delete,ConfigMap,true
0.831321351,Regular,1,Delete,Deployment,true
0.832699726,Regular,58,Create,Deployment,true
0.890907682,Regular,54,Create,ConfigMap,true
0.945339112,Regular,5,Update,Deployment,true
0.950904029,Regular,2,Delete,ConfigMap,true
0.952936099,Regular,1,Delete,Deployment,true
0.954700103,Regular,53,Create,Deployment,true
0.002499223,Regular,65,Create,Deployment,true
0.067789845,Regular,55,Create,ConfigMap,true
0.123025393,Regular,4,Update,Deployment,true
0.127320391,Regular,3,Delete,ConfigMap,true
0.13086499,Regular,2,Delete,Deployment,true
0.13334143,Regular,53,Create,Deployment,true
0.186819828,Regular,54,Create,ConfigMap,true
