start_time,role,duration_ms,operation,resource,is_error
0.001634365,Regular,74,Create,Deployment,false
0.075778691,Regular,27,Create,ConfigMap,false
0.102868903,Regular,42,Update,Deployment,false
0.145408231,Regular,20,Delete,ConfigMap,false
0.166021942,Regular,14,Delete,Deployment,false
0.180863049,Regular,27,Create,Deployment,false
0.207992355,Regular,23,Create,ConfigMap,false
0.231544546,Regular,58,Update,Deployment,false
0.290310118,Regular,13,Delete,ConfigMap,false
0.303526033,Regular,14,Delete,Deployment,false
0.317559632,Regular,27,Create,Deployment,false
0.344736806,Regular,22,Create,ConfigMap,false
0.36771859,Regular,33,Update,Deployment,false
0.400791248,Regular,12,Delete,ConfigMap,false
0.413791486,Regular,13,Delete,Deployment,false
0.427265073,Regular,27,Create,Deployment,false
0.454499693,Regular,24,Create,ConfigMap,false
0.479016895,Regular,33,Update,Deployment,false
0.512430302,Regular,12,Delete,ConfigMap,false
0.525323869,Regular,13,Delete,Deployment,false
0.53902996,Regular,26,Create,Deployment,false
0.565569945,Regular,21,Create,ConfigMap,false
0.587222793,Regular,33,Update,Deployment,false
0.621224426,Regular,12,Delete,ConfigMap,false
0.633976501,Regular,13,Delete,Deployment,false
0.647446529,Regular,25,Create,Deployment,false
0.672985815,Regular,23,Create,ConfigMap,false
0.696986158,Regular,34,Update,Deployment,false
0.731168252,Regular,13,Delete,ConfigMap,false
0.744451836,Regular,12,Delete,Deployment,false
0.757066335,Regular,28,Create,Deployment,false
0.785497989,Regular,23,Create,ConfigMap,false
0.808898907,Regular,32,Update,Deployment,false
0.841769378,Regular,12,Delete,ConfigMap,false
0.854818809,Regular,13,Delete,Deployment,false
0.867890516,Regular,26,Create,Deployment,false
0.894510987,Regular,23,Create,ConfigMap,false
0.917774861,Regular,34,Update,Deployment,false
0.951929959,Regular,12,Delete,ConfigMap,false
0.964179218,Regular,13,Delete,Deployment,false
0.978090552,Regular,25,Create,Deployment,false
1.004260011,Regular,23,Create,ConfigMap,false
1.027358105,Regular,32,Update,Deployment,false
1.059491045,Regular,11,Delete,ConfigMap,false
1.071329299,Regular,12,Delete,Deployment,false
1.084272495,Regular,26,Create,Deployment,false
1.110422272,Regular,23,Create,ConfigMap,false
1.133692555,Regular,32,Update,Deployment,false
1.166388586,Regular,13,Delete,ConfigMap,false
1.179519953,Regular,13,Delete,Deployment,false
1.192987344,Regular,26,Create,Deployment,false
1.219699607,Regular,24,Create,ConfigMap,false
1.244031457,Regular,32,Update,Deployment,false
1.276741004,Regular,13,Delete,ConfigMap,false
1.289873969,Regular,12,Delete,Deployment,false
1.302405093,Regular,24,Create,Deployment,false
1.327385429,Regular,21,Create,ConfigMap,false
1.3490127,Regular,31,Update,Deployment,false
1.38026491,Regular,12,Delete,ConfigMap,false
1.392315923,Regular,13,Delete,Deployment,false
1.405391129,Regular,26,Create,Deployment,false
1.432033465,Regular,21,Create,ConfigMap,false
1.453277176,Regular,32,Update,Deployment,false
1.4854074179999999,Regular,14,Delete,ConfigMap,false
1.499944537,Regular,13,Delete,Deployment,false
1.513790261,Regular,27,Create,Deployment,false
1.540901094,Regular,23,Create,ConfigMap,false
1.5640168330000002,Regular,33,Update,Deployment,false
1.59704888,Regular,14,Delete,ConfigMap,false
1.611376875,Regular,13,Delete,Deployment,false
1.624744823,Regular,26,Create,Deployment,false
1.651225468,Regular,23,Create,ConfigMap,false
1.674469952,Regular,34,Update,Deployment,false
1.7089941579999999,Regular,14,Delete,ConfigMap,false
1.723790663,Regular,13,Delete,Deployment,false
1.737390992,Regular,35,Create,Deployment,false
1.7724796189999998,Regular,23,Create,ConfigMap,false
1.796262985,Regular,45,Update,Deployment,false
1.841338226,Regular,13,Delete,ConfigMap,false
1.8546405959999999,Regular,13,Delete,Deployment,false
1.868313884,Regular,26,Create,Deployment,false
1.894702635,Regular,25,Create,ConfigMap,false
1.920562069,Regular,33,Update,Deployment,false
1.954175524,Regular,13,Delete,ConfigMap,false
1.9678704059999998,Regular,13,Delete,Deployment,false
1.9810604170000001,Regular,25,Create,Deployment,false
2.006693528,Regular,22,Create,ConfigMap,false
2.029315967,Regular,32,Update,Deployment,false
2.062204797,Regular,13,Delete,ConfigMap,false
2.076186882,Regular,11,Delete,Deployment,false
2.087521631,Regular,24,Create,Deployment,false
2.112305629,Regular,19,Create,ConfigMap,false
2.132146445,Regular,33,Update,Deployment,false
2.1653102459999998,Regular,11,Delete,ConfigMap,false
2.176734836,Regular,13,Delete,Deployment,false
2.190398402,Regular,26,Create,Deployment,false
2.217389996,Regular,22,Create,ConfigMap,false
2.239771706,Regular,32,Update,Deployment,false
2.272058283,Regular,12,Delete,ConfigMap,false
2.28460529,Regular,13,Delete,Deployment,false
2.298203061,Regular,25,Create,Deployment,false
2.323479829,Regular,22,Create,ConfigMap,false
2.3459881989999998,Regular,36,Update,Deployment,false
