start_time,role,duration_ms,operation,resource,is_error
0.001568483,Regular,90,Create,Deployment,false
0.091937772,Regular,28,Create,ConfigMap,false
0.120797178,Regular,40,Update,Deployment,false
0.161115148,Regular,14,Delete,ConfigMap,false
0.175725567,Regular,14,Delete,Deployment,false
0.189987937,Regular,26,Create,Deployment,false
0.216592924,Regular,24,Create,ConfigMap,false
0.240778749,Regular,39,Update,Deployment,false
0.280489496,Regular,13,Delete,ConfigMap,false
0.293727638,Regular,13,Delete,Deployment,false
0.306939602,Regular,27,Create,Deployment,false
0.33430534,Regular,23,Create,ConfigMap,false
0.358277147,Regular,33,Update,Deployment,false
0.391514989,Regular,11,Delete,ConfigMap,false
0.403523093,Regular,13,Delete,Deployment,false
0.416625168,Regular,25,Create,Deployment,false
0.442386611,Regular,22,Create,ConfigMap,false
0.46460567,Regular,31,Update,Deployment,false
0.495746835,Regular,12,Delete,ConfigMap,false
0.508192735,Regular,13,Delete,Deployment,false
0.521534772,Regular,27,Create,Deployment,false
0.548864271,Regular,24,Create,ConfigMap,false
0.573025055,Regular,34,Update,Deployment,false
0.607473381,Regular,12,Delete,ConfigMap,false
0.62006826,Regular,12,Delete,Deployment,false
0.632826338,Regular,27,Create,Deployment,false
0.66011901,Regular,22,Create,ConfigMap,false
0.682987687,Regular,34,Update,Deployment,false
0.717093221,Regular,13,Delete,ConfigMap,false
0.73070416,Regular,14,Delete,Deployment,false
0.745110185,Regular,28,Create,Deployment,false
0.774001591,Regular,24,Create,ConfigMap,false
0.79822797,Regular,32,Update,Deployment,false
0.831081371,Regular,13,Delete,ConfigMap,false
0.845083835,Regular,14,Delete,Deployment,false
0.859212981,Regular,27,Create,Deployment,false
0.886582575,Regular,22,Create,ConfigMap,false
0.909324609,Regular,48,Update,Deployment,false
0.95739614,Regular,13,Delete,ConfigMap,false
0.970940412,Regular,14,Delete,Deployment,false
0.984985382,Regular,25,Create,Deployment,false
1.010884452,Regular,22,Create,ConfigMap,false
1.033568273,Regular,33,Update,Deployment,false
1.066865277,Regular,13,Delete,ConfigMap,false
1.080436685,Regular,12,Delete,Deployment,false
1.0933757,Regular,26,Create,Deployment,false
1.119556378,Regular,21,Create,ConfigMap,false
1.141476057,Regular,33,Update,Deployment,false
1.175030703,Regular,13,Delete,ConfigMap,false
1.188230916,Regular,12,Delete,Deployment,false
1.201103264,Regular,26,Create,Deployment,false
1.227348987,Regular,24,Create,ConfigMap,false
1.251638146,Regular,30,Update,Deployment,false
1.282466736,Regular,12,Delete,ConfigMap,false
1.294861246,Regular,11,Delete,Deployment,false
1.30669229,Regular,25,Create,Deployment,false
1.332309598,Regular,23,Create,ConfigMap,false
1.355903484,Regular,32,Update,Deployment,false
1.388842265,Regular,12,Delete,ConfigMap,false
1.401559766,Regular,12,Delete,Deployment,false
1.413814819,Regular,34,Create,Deployment,false
1.448301671,Regular,30,Create,ConfigMap,false
1.479137509,Regular,34,Update,Deployment,false
1.514078247,Regular,13,Delete,ConfigMap,false
1.5274674419999998,Regular,12,Delete,Deployment,false
1.5401001010000002,Regular,26,Create,Deployment,false
1.566429719,Regular,23,Create,ConfigMap,false
1.5901216489999999,Regular,34,Update,Deployment,false
1.624456847,Regular,13,Delete,ConfigMap,false
1.637660083,Regular,12,Delete,Deployment,false
1.650635914,Regular,25,Create,Deployment,false
1.676262188,Regular,22,Create,ConfigMap,false
1.698867948,Regular,34,Update,Deployment,false
1.7331522320000001,Regular,13,Delete,ConfigMap,false
1.746250801,Regular,13,Delete,Deployment,false
1.759803708,Regular,26,Create,Deployment,false
1.786567014,Regular,25,Create,ConfigMap,false
1.811690045,Regular,32,Update,Deployment,false
1.844187518,Regular,13,Delete,ConfigMap,false
1.8577340169999998,Regular,13,Delete,Deployment,false
1.870931386,Regular,25,Create,Deployment,false
