start_time,role,duration_ms,operation,resource,is_error
0.000480652,Regular,17,Create,Deployment,false
0.021158364,Regular,9,Create,ConfigMap,false
0.041754664,Regular,23,Update,Deployment,false
0.065543339,Regular,8,Delete,ConfigMap,false
0.081336338,Regular,13,Delete,Deployment,false
0.101076482,Regular,19,Create,Deployment,false
0.121044294,Regular,16,Create,ConfigMap,false
0.141976412,Regular,21,Update,Deployment,false
0.163719763,Regular,10,Delete,ConfigMap,false
0.181668169,Regular,10,Delete,Deployment,false
0.201083571,Regular,17,Create,Deployment,false
0.221214272,Regular,17,Create,ConfigMap,false
0.241334749,Regular,18,Update,Deployment,false
0.260808625,Regular,11,Delete,ConfigMap,false
0.281214351,Regular,11,Delete,Deployment,false
0.301310665,Regular,14,Create,Deployment,false
0.32156545,Regular,12,Create,ConfigMap,false
0.341248309,Regular,18,Update,Deployment,false
0.361740299,Regular,9,Delete,ConfigMap,false
0.38128387,Regular,7,Delete,Deployment,false
0.401484567,Regular,13,Create,Deployment,false
0.421618252,Regular,14,Create,ConfigMap,false
0.441386331,Regular,19,Update,Deployment,false
0.461403708,Regular,10,Delete,ConfigMap,false
0.481048772,Regular,11,Delete,Deployment,false
0.501580807,Regular,16,Create,Deployment,false
0.521091315,Regular,7,Create,ConfigMap,false
0.541538389,Regular,10,Update,Deployment,false
0.561288944,Regular,6,Delete,ConfigMap,false
0.581110874,Regular,8,Delete,Deployment,false
0.601547764,Regular,12,Create,Deployment,false
0.62090789,Regular,37,Create,ConfigMap,false
0.658812376,Regular,14,Update,Deployment,false
0.673179877,Regular,10,Delete,ConfigMap,false
0.683635509,Regular,9,Delete,Deployment,false
0.701374021,Regular,19,Create,Deployment,false
0.721258914,Regular,12,Create,ConfigMap,false
0.741731257,Regular,17,Update,Deployment,false
0.761290839,Regular,9,Delete,ConfigMap,false
0.781974011,Regular,11,Delete,Deployment,false
0.801323152,Regular,18,Create,Deployment,false
0.821479671,Regular,14,Create,ConfigMap,false
0.84136423,Regular,17,Update,Deployment,false
0.861013201,Regular,10,Delete,ConfigMap,false
0.881050948,Regular,10,Delete,Deployment,false
0.901853002,Regular,19,Create,Deployment,false
0.921710705,Regular,15,Create,ConfigMap,false
0.941447096,Regular,19,Update,Deployment,false
0.961625675,Regular,10,Delete,ConfigMap,false
0.981604209,Regular,10,Delete,Deployment,false
1.001595044,Regular,16,Create,Deployment,false
1.021797879,Regular,14,Create,ConfigMap,false
1.04148367,Regular,19,Update,Deployment,false
1.061850037,Regular,10,Delete,ConfigMap,false
1.081810039,Regular,10,Delete,Deployment,false
1.10153347,Regular,17,Create,Deployment,false
1.120835949,Regular,14,Create,ConfigMap,false
1.141539569,Regular,22,Update,Deployment,false
1.164171168,Regular,9,Delete,ConfigMap,false
1.181610387,Regular,9,Delete,Deployment,false
1.201193366,Regular,15,Create,Deployment,false
1.22135101,Regular,15,Create,ConfigMap,false
1.241217563,Regular,17,Update,Deployment,false
1.260937708,Regular,9,Delete,ConfigMap,false
1.2812822640000001,Regular,11,Delete,Deployment,false
1.3015481,Regular,18,Create,Deployment,false
1.3218292090000001,Regular,15,Create,ConfigMap,false
1.341565077,Regular,20,Update,Deployment,false
1.362225184,Regular,12,Delete,ConfigMap,false
1.3810948299999999,Regular,10,Delete,Deployment,false
1.4013695689999999,Regular,18,Create,Deployment,false
1.42162848,Regular,14,Create,ConfigMap,false
1.4413893340000001,Regular,18,Update,Deployment,false
1.461494162,Regular,10,Delete,ConfigMap,false
1.4818126870000001,Regular,11,Delete,Deployment,false
1.501813255,Regular,17,Create,Deployment,false
1.5209491389999998,Regular,14,Create,ConfigMap,false
1.541515185,Regular,13,Update,Deployment,false
1.560731066,Regular,5,Delete,ConfigMap,false
1.581039417,Regular,6,Delete,Deployment,false
1.601116276,Regular,10,Create,Deployment,false
1.621230664,Regular,12,Create,ConfigMap,false
1.641662002,Regular,15,Update,Deployment,false
1.661073529,Regular,9,Delete,ConfigMap,false
1.681712992,Regular,18,Delete,Deployment,false
1.70071759,Regular,79,Create,Deployment,false
1.779803708,Regular,91,Create,ConfigMap,false
1.871478766,Regular,14,Update,Deployment,false
1.8855186179999999,Regular,9,Delete,ConfigMap,false
1.895233736,Regular,9,Delete,Deployment,false
1.904830254,Regular,13,Create,Deployment,false
1.918041594,Regular,15,Create,ConfigMap,false
1.93336427,Regular,34,Update,Deployment,false
1.968116898,Regular,10,Delete,ConfigMap,false
1.9783719849999999,Regular,8,Delete,Deployment,false
1.986988048,Regular,14,Create,Deployment,false
2.001161142,Regular,12,Create,ConfigMap,false
2.013811856,Regular,14,Update,Deployment,false
2.028308692,Regular,10,Delete,ConfigMap,false
2.038941766,Regular,10,Delete,Deployment,false
2.049343137,Regular,15,Create,Deployment,false
2.064710359,Regular,11,Create,ConfigMap,false
2.076526384,Regular,15,Update,Deployment,false
2.092374534,Regular,8,Delete,ConfigMap,false
2.101270758,Regular,9,Delete,Deployment,false
2.110317074,Regular,13,Create,Deployment,false
2.124344758,Regular,13,Create,ConfigMap,false
2.141912577,Regular,18,Update,Deployment,false
2.160915118,Regular,10,Delete,ConfigMap,false
2.181142927,Regular,10,Delete,Deployment,false
2.201220709,Regular,17,Create,Deployment,false
2.221662045,Regular,15,Create,ConfigMap,false
2.241700231,Regular,17,Update,Deployment,false
2.261017915,Regular,10,Delete,ConfigMap,false
2.281661012,Regular,10,Delete,Deployment,false
2.301797355,Regular,17,Create,Deployment,false
2.3215672339999998,Regular,15,Create,ConfigMap,false
2.341067153,Regular,18,Update,Deployment,false
2.361144624,Regular,10,Delete,ConfigMap,false
2.381146366,Regular,11,Delete,Deployment,false
2.401705686,Regular,17,Create,Deployment,false
2.421428664,Regular,13,Create,ConfigMap,false
2.441261252,Regular,18,Update,Deployment,false
2.460715817,Regular,11,Delete,ConfigMap,false
2.481350902,Regular,11,Delete,Deployment,false
2.501388168,Regular,16,Create,Deployment,false
2.521455613,Regular,14,Create,ConfigMap,false
2.541678258,Regular,18,Update,Deployment,false
2.5623549,Regular,10,Delete,ConfigMap,false
