start_time,role,duration_ms,operation,resource,is_error
0.00303839,Regular,24,Create,Deployment,false
0.027410868,Regular,8,Create,ConfigMap,false
0.042427071,Regular,18,Update,Deployment,false
0.063314408,Regular,7,Delete,ConfigMap,false
0.082469886,Regular,16,Delete,Deployment,false
0.102805224,Regular,15,Create,Deployment,false
0.123179072,Regular,15,Create,ConfigMap,false
0.143125105,Regular,14,Update,Deployment,false
0.163118164,Regular,10,Delete,ConfigMap,false
0.182913057,Regular,9,Delete,Deployment,false
0.203210875,Regular,12,Create,Deployment,false
0.22294041,Regular,21,Create,ConfigMap,false
0.244497159,Regular,24,Update,Deployment,false
0.269384727,Regular,7,Delete,ConfigMap,false
0.283024301,Regular,16,Delete,Deployment,false
0.302666917,Regular,20,Create,Deployment,false
0.323647044,Regular,20,Create,ConfigMap,false
0.343790995,Regular,13,Update,Deployment,false
0.362846217,Regular,12,Delete,ConfigMap,false
0.383039285,Regular,8,Delete,Deployment,false
0.402919143,Regular,20,Create,Deployment,false
0.423661018,Regular,13,Create,ConfigMap,false
0.442790461,Regular,15,Update,Deployment,false
0.463107995,Regular,9,Delete,ConfigMap,false
0.482772514,Regular,10,Delete,Deployment,false
0.503195637,Regular,15,Create,Deployment,false
0.523204862,Regular,13,Create,ConfigMap,false
0.543415486,Regular,22,Update,Deployment,false
0.565503694,Regular,9,Delete,ConfigMap,false
0.583086079,Regular,10,Delete,Deployment,false
0.602938371,Regular,19,Create,Deployment,false
0.623232486,Regular,23,Create,ConfigMap,false
0.64629614,Regular,29,Update,Deployment,false
0.675381803,Regular,11,Delete,ConfigMap,false
0.686426745,Regular,9,Delete,Deployment,false
0.702654069,Regular,16,Create,Deployment,false
0.72335625,Regular,13,Create,ConfigMap,false
0.743111051,Regular,18,Update,Deployment,false
0.762920108,Regular,8,Delete,ConfigMap,false
0.782624988,Regular,11,Delete,Deployment,false
0.802788186,Regular,30,Create,Deployment,false
0.833114953,Regular,17,Create,ConfigMap,false
0.850533963,Regular,18,Update,Deployment,false
0.868613899,Regular,16,Delete,ConfigMap,false
0.88530561,Regular,8,Delete,Deployment,false
