start_time,role,duration_ms,operation,resource,is_error
0.002530395,Regular,29,Create,Deployment,false
0.002580991,Regular,52,Create,Deployment,false
0.002286406,Regular,52,Create,Deployment,false
0.002332793,Regular,53,Create,Deployment,false
0.002528091,Regular,49,Create,Deployment,false
0.051622301,Regular,15,Create,ConfigMap,false
0.002230921,Regular,52,Create,Deployment,false
0.055788135,Regular,14,Create,ConfigMap,false
0.070736104,Regular,14,Update,Deployment,false
0.084977502,Regular,11,Delete,ConfigMap,false
0.096801348,Regular,6,Delete,Deployment,false
0.103203774,Regular,11,Create,Deployment,false
0.121696829,Regular,7,Create,ConfigMap,false
0.14223837,Regular,10,Update,Deployment,false
0.162078391,Regular,4,Delete,ConfigMap,false
0.18247508,Regular,4,Delete,Deployment,false
0.202500781,Regular,12,Create,Deployment,false
0.223121923,Regular,11,Create,ConfigMap,false
0.243401281,Regular,10,Update,Deployment,false
0.261819054,Regular,5,Delete,ConfigMap,false
0.28164041,Regular,4,Delete,Deployment,false
0.302124544,Regular,7,Create,Deployment,false
0.322824664,Regular,8,Create,ConfigMap,false
0.342552955,Regular,8,Update,Deployment,false
0.362554279,Regular,4,Delete,ConfigMap,false
0.381963429,Regular,5,Delete,Deployment,false
0.402153739,Regular,7,Create,Deployment,false
0.421757405,Regular,6,Create,ConfigMap,false
0.442196755,Regular,9,Update,Deployment,false
0.462561373,Regular,10,Delete,ConfigMap,false
0.481737454,Regular,6,Delete,Deployment,false
0.50253626,Regular,8,Create,Deployment,false
0.522335555,Regular,10,Create,ConfigMap,false
0.542573515,Regular,15,Update,Deployment,false
0.562395903,Regular,10,Delete,ConfigMap,false
0.582079899,Regular,10,Delete,Deployment,false
0.602368515,Regular,12,Create,Deployment,false
0.622542706,Regular,9,Create,ConfigMap,false
0.642565781,Regular,8,Update,Deployment,false
0.662488337,Regular,5,Delete,ConfigMap,false
0.682329009,Regular,5,Delete,Deployment,false
0.701969174,Regular,8,Create,Deployment,false
0.722442758,Regular,9,Create,ConfigMap,false
0.741848812,Regular,9,Update,Deployment,false
0.761765417,Regular,5,Delete,ConfigMap,false
0.782232178,Regular,7,Delete,Deployment,false
0.801969335,Regular,7,Create,Deployment,false
0.82158294,Regular,8,Create,ConfigMap,false
0.842003834,Regular,9,Update,Deployment,false
0.862193884,Regular,7,Delete,ConfigMap,false
